id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/c5469bd6-29bd-4054-9ac0-3577d17422d4,Cleopatra G. Tucker,Democratic,28,lower,Cleopatra G.,Tucker,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/tucker_cleopatra_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=285,http://www.njleg.state.nj.us/members/bio.asp?Leg=285;http://www.njleg.state.nj.us/downloads.asp,,,,,"400 Lyons Ave.;Newark, NJ 07112",AswTucker@njleg.org,973-926-4320,,,,,
ocd-person/5475b510-25ec-4354-abb5-f1f03c3ea2c3,Clinton Calabrese,Democratic,36,lower,Clinton,Calabrese,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/calabrese_clinton_2018.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=408,http://www.njleg.state.nj.us/members/bio.asp?Leg=408;http://www.njleg.state.nj.us/downloads.asp,,,,,"613 Bergen Boulevard;Ridgefield, NJ 07657",AsmCalabrese@njleg.org,201-943-0615,,,,,
ocd-person/9d1ae08a-66b3-4d68-bafe-956d4eaeb57f,Craig J. Coughlin,Democratic,19,lower,Craig J.,Coughlin,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/coughlin_craig_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=319,http://www.njleg.state.nj.us/members/bio.asp?Leg=319;http://www.njleg.state.nj.us/downloads.asp,,,,,"569 Rahway Ave.;Woodbridge, NJ 07095",AsmCoughlin@njleg.org,732-855-7441,,,,,
ocd-person/a0bdc29a-2ff2-42b1-b53a-36f598f99b52,Daniel R. Benson,Democratic,14,lower,Daniel R.,Benson,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/benson_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=332,http://www.njleg.state.nj.us/members/bio.asp?Leg=332;http://www.njleg.state.nj.us/downloads.asp,,,,,"3691A Nottingham Way;Hamilton Square, NJ 08690",AsmBenson@njleg.org,609-631-0198,,,,,
ocd-person/d56981d2-8d8d-4bc4-bdba-d2e6f1ec7f6a,David W. Wolfe,Republican,10,lower,David W.,Wolfe,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/wolfe_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=31,http://www.njleg.state.nj.us/members/bio.asp?Leg=31;http://www.njleg.state.nj.us/downloads.asp,,,,,"852 Highway 70;Brick, NJ 08724",AsmWolfe@njleg.org,732-840-9028,,,,,
ocd-person/d63af6e5-b012-4390-9488-e9ede2258f00,Dawn Marie Addiego,Republican,8,upper,Dawn Marie,Addiego,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/addiego_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=328,http://www.njleg.state.nj.us/members/bio.asp?Leg=328;http://www.njleg.state.nj.us/downloads.asp,,,,,"176 Route 70, Suite 13;Medford, NJ 08055",SenAddiego@njleg.org,609-654-1498,,,,,
ocd-person/ac044b70-7745-435a-9c38-c4af013d0b0e,Declan J. O'Scanlon Jr,Republican,13,upper,Declan J.,O'Scanlon,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/oscanlon_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=394,http://www.njleg.state.nj.us/members/bio.asp?Leg=394;http://www.njleg.state.nj.us/downloads.asp,,,,,"101 Crawfords Corner Road, Suite 4332;Holmdel, NJ 07733",SenOScanlon@njleg.org,732-444-1838,,,,,
ocd-person/0fdc52e3-8772-4466-a19c-93a6c39eae65,DiAnne C. Gove,Republican,9,lower,DiAnne C.,Gove,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/gove_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=318,http://www.njleg.state.nj.us/members/bio.asp?Leg=318;http://www.njleg.state.nj.us/downloads.asp,,,,,"620 West Lacey Rd.;Forked River, NJ 08731",AswGove@njleg.org,609-693-6700,,,,,
ocd-person/e6d7f07e-8f68-49b5-8e8e-970817a6c8c4,Edward H. Thomson,Republican,30,lower,Edward H.,Thomson,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/thomson_edward_2018.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=391,http://www.njleg.state.nj.us/members/bio.asp?Leg=391;http://www.njleg.state.nj.us/downloads.asp,,,,,"1967 Highway 34, Bldg. C, Suite 202;Wall Township, NJ 07719",AsmThomson@njleg.org,732-974-0400,,,,,
ocd-person/6056438b-65d3-4db4-b0ad-c367074bd47e,Eliana Pintor Marin,Democratic,29,lower,Eliana Pintor,Marin,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/pintormarin_eliana_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=362,http://www.njleg.state.nj.us/members/bio.asp?Leg=362;http://www.njleg.state.nj.us/downloads.asp,,,,,"263 Lafayette St. 1st Floor;Newark, NJ 07105",AswPintorMarin@njleg.org,973-589-0713,,,,,
ocd-person/d0b81d46-f745-4593-8304-6ba19c9dece5,Eric Houghtaling,Democratic,11,lower,Eric,Houghtaling,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/houghtaling_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=379,http://www.njleg.state.nj.us/members/bio.asp?Leg=379;http://www.njleg.state.nj.us/downloads.asp,,,,,"802 West Park Avenue, Suite 221;Ocean Twp., NJ 07712",AsmHoughtaling@njleg.org,732-695-3371,,,,,
ocd-person/df6d2d1f-3fb0-4e93-93cf-26665cae9a23,Erik Peterson,Republican,23,lower,Erik,Peterson,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/peterson_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=320,http://www.njleg.state.nj.us/members/bio.asp?Leg=320;http://www.njleg.state.nj.us/downloads.asp,,,,,"28 Center St.;Clinton, NJ 08809",AsmPeterson@njleg.org,908-238-0251,,,,,
ocd-person/19da3948-96b1-4a6b-8734-a58fdcefc777,Fred H. Madden Jr,Democratic,4,upper,Fred H.,Madden,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/madden_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=230,http://www.njleg.state.nj.us/members/bio.asp?Leg=230;http://www.njleg.state.nj.us/downloads.asp,,,,,"129 Johnson Road, Suite 1;Turnersville, NJ 08012",SenMadden@njleg.org,856-232-6700,,,,,
ocd-person/b74b5f86-8982-4852-a2da-c1007a991156,Gabriela M. Mosquera,Democratic,4,lower,Gabriela M.,Mosquera,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/mosquera_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=356,http://www.njleg.state.nj.us/members/bio.asp?Leg=356;http://www.njleg.state.nj.us/downloads.asp,,,,,"129 Johnson Road, Suite 1;Turnersville, NJ 08012",AswMosquera@njleg.org,856-232-6700,,,,,
ocd-person/93a1a3ce-eb52-4e71-b01c-346f41b6bde4,Gary S. Schaer,Democratic,36,lower,Gary S.,Schaer,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/schaer_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=258,http://www.njleg.state.nj.us/members/bio.asp?Leg=258;http://www.njleg.state.nj.us/downloads.asp,,,,,"1 Howe Avenue, Suite 401;Passaic, NJ 07055",AsmSchaer@njleg.org,973-249-3665,,,,,
ocd-person/19de2aec-97cd-49f0-ab69-c7a0e17f4b09,Gerald Cardinale,Republican,39,upper,Gerald,Cardinale,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/cardinale_bw.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=119,http://www.njleg.state.nj.us/members/bio.asp?Leg=119;http://www.njleg.state.nj.us/downloads.asp,,,,,"350 Madison Ave.;Cresskill, NJ 07626",SenCardinale@njleg.org,201-567-2324,,,,,
ocd-person/bd45cf15-bb60-4435-8739-6a837124ce67,Gordon M. Johnson,Democratic,37,lower,Gordon M.,Johnson,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/johnson_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=214,http://www.njleg.state.nj.us/members/bio.asp?Leg=214;http://www.njleg.state.nj.us/downloads.asp,,,,,"545 Cedar Lane;Teaneck, NJ 07666",AsmJohnson@njleg.org,201-530-0469,,,,,
ocd-person/2ac520a3-ae36-4936-a9c3-6842401b6c83,Gregory P. McGuckin,Republican,10,lower,Gregory P.,McGuckin,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/mcguckin_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=341,http://www.njleg.state.nj.us/members/bio.asp?Leg=341;http://www.njleg.state.nj.us/downloads.asp,,,,,"852 Highway 70;Brick, NJ 08724",AsmMcGuckin@njleg.org,732-840-9028,,,,,
ocd-person/ccd54a2a-c814-469f-a415-e2e667c5caed,Harold J. Wirths,Republican,24,lower,Harold J.,Wirths,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/wirths_harold_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=402,http://www.njleg.state.nj.us/members/bio.asp?Leg=402;http://www.njleg.state.nj.us/downloads.asp,,,,,"One Wilson Dr., Suite 2B;Sparta, NJ 07871",AsmWirths@njleg.org,973-300-0200,,,,,
ocd-person/6b67938b-adbf-488a-a3c1-3de2c3bc3b8f,Herb Conaway Jr,Democratic,7,lower,Herb,Conaway,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/conaway_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=186,http://www.njleg.state.nj.us/members/bio.asp?Leg=186;http://www.njleg.state.nj.us/downloads.asp,,,,,"Delran Professional Center, 8008 Rt. 130 North, Bldg. C, Suite 450;Delran, NJ 08075",AsmConaway@njleg.org,856-461-3997,,,,,
ocd-person/57fe7d05-af12-4f44-b143-e19814f2cfa2,Holly T. Schepisi,Republican,39,lower,Holly T.,Schepisi,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/schepisi_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=350,http://www.njleg.state.nj.us/members/bio.asp?Leg=350;http://www.njleg.state.nj.us/downloads.asp,,,,,"287 Kinderkamack Rd.;Westwood, NJ 07675",AswSchepisi@njleg.org,201-666-0881,,,,,
ocd-person/9f2bbe0d-1ab1-435a-a6e4-71e98204b844,Jamel C. Holley,Democratic,20,lower,Jamel C.,Holley,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/holley_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=374,http://www.njleg.state.nj.us/members/bio.asp?Leg=374;http://www.njleg.state.nj.us/downloads.asp,,,,,"985 Stuyvesant Ave.;Union, NJ 07083",AsmHolley@njleg.org,908-624-0880,,,,,
ocd-person/87714b2b-1868-4d3f-aa3f-a3d25db0fbc6,James Beach,Democratic,6,upper,James,Beach,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/beach_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=310,http://www.njleg.state.nj.us/members/bio.asp?Leg=310;http://www.njleg.state.nj.us/downloads.asp,,,,,"1309 Route 70 West;Cherry Hill, NJ 08002",SenBeach@njleg.org,856-429-1572,,,,,
ocd-person/d80f0df2-57cd-436b-a250-7413ec11fe27,James J. Kennedy,Democratic,22,lower,James J.,Kennedy,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/kennedy_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=381,http://www.njleg.state.nj.us/members/bio.asp?Leg=381;http://www.njleg.state.nj.us/downloads.asp,,,,,"34 E. Cherry St.;Rahway, NJ 07065",AsmKennedy@njleg.org,732-943-2660,,,,,
ocd-person/32e625c0-5e22-40b4-a6a3-4040d10e6ff0,James W. Holzapfel,Republican,10,upper,James W.,Holzapfel,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/holzapfel_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=334,http://www.njleg.state.nj.us/members/bio.asp?Leg=334;http://www.njleg.state.nj.us/downloads.asp,,,,,"852 Highway 70;Brick, NJ 08724",SenHolzapfel@njleg.org,732-840-9028,,,,,
ocd-person/dbe67894-e4cd-46ea-bb59-877a8b4f26d0,Jay Webber,Republican,26,lower,Jay,Webber,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/webber_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=283,http://www.njleg.state.nj.us/members/bio.asp?Leg=283;http://www.njleg.state.nj.us/downloads.asp,,,,,"160 Littleton Road, Suite 204;Parsippany, NJ 07054",AsmWebber@njleg.org,973-917-3420,,,,,
ocd-person/628d09ef-e8a6-4e02-8a4d-4e5a95e28408,Jeff Van Drew,Democratic,1,upper,Jeff,Van Drew,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/vandrew_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=299,http://www.njleg.state.nj.us/members/bio.asp?Leg=299;http://www.njleg.state.nj.us/downloads.asp,,,,,"School House Office Park, 211 S. Main St., Suite 104;Cape May Court House, NJ 08210",SenVanDrew@njleg.org,609-465-0700,,,,,
ocd-person/ba4a1646-dadc-40cf-8a0c-b894b789d59b,Joann Downey,Democratic,11,lower,Joann,Downey,Female,,,,http://www.njleg.state.nj.us/members/memberphotos/downey_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=380,http://www.njleg.state.nj.us/members/bio.asp?Leg=380;http://www.njleg.state.nj.us/downloads.asp,,,,,"802 West Park Avenue, Suite 221;Ocean Twp., NJ 07712",AswDowney@njleg.org,732-695-3371,,,,,
ocd-person/03acbfd3-a81b-4461-aff4-db7ecf5e8e48,Joe Danielsen,Democratic,17,lower,Joe,Danielsen,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/danielsen_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=370,http://www.njleg.state.nj.us/members/bio.asp?Leg=370;http://www.njleg.state.nj.us/downloads.asp,,,,,"334 Elizabeth Ave.;Somerset, NJ 08873",AsmDanielsen@njleg.org,732-247-3999,,,,,
ocd-person/8907a1f7-2ed9-4d6b-a380-eca77a210504,Joe Howarth,Republican,8,lower,Joe,Howarth,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/howarth_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=378,http://www.njleg.state.nj.us/members/bio.asp?Leg=378;http://www.njleg.state.nj.us/downloads.asp,,,,,"176 Route 70, Suite 13;Medford, NJ 08055",AsmHowarth@njleg.org,609-654-1498,,,,,
ocd-person/3a2540f8-c788-427b-88f8-9623000eac5d,John Armato,Democratic,2,lower,John,Armato,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/armato_john_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=396,http://www.njleg.state.nj.us/members/bio.asp?Leg=396;http://www.njleg.state.nj.us/downloads.asp,,,,,"2312 New Road, Suite 101;Northfield, NJ 08225",AsmArmato@njleg.org,609-382-5421,,,,,
ocd-person/dce6ec3a-7d62-4b33-8693-259364c85285,John DiMaio,Republican,23,lower,John,DiMaio,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/dimaio_john_2017.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=313,http://www.njleg.state.nj.us/members/bio.asp?Leg=313;http://www.njleg.state.nj.us/downloads.asp,,,,,"245 Route 22, Suite 208;Bridgewater, NJ 08807",AsmDiMaio@njleg.org,908-722-1365,,,,,
ocd-person/1fec06e0-00df-4d84-8c9a-18e80a6f29e2,John F. McKeon,Democratic,27,lower,John F.,McKeon,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/mckeon_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=207,http://www.njleg.state.nj.us/members/bio.asp?Leg=207;http://www.njleg.state.nj.us/downloads.asp,,,,,"221 Main St.;Madison, NJ 07940",AsmMcKeon@njleg.org,973-377-1606,,,,,
ocd-person/1b726d76-851a-487b-a6e6-42ee4fa5c050,John J. Burzichelli,Democratic,3,lower,John J.,Burzichelli,Male,,,,http://www.njleg.state.nj.us/members/memberphotos/burzichelli_color.jpg,http://www.njleg.state.nj.us/members/bio.asp?Leg=200,http://www.njleg.state.nj.us/members/bio.asp?Leg=200;http://www.njleg.state.nj.us/downloads.asp,,,,,"935 Kings Highway, Suite 400;West Deptford, NJ 08086",AsmBurzichelli@njleg.org,856-251-9801,,,,,
