id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/a9676141-e809-4554-9d0c-283916c36f63,Bryan Terry,Republican,48,lower,Bryan,Terry,,,,,http://www.capitol.tn.gov/house/members/images/h48.jpg,http://www.capitol.tn.gov/house/members/h48.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h48.html,"425 5th Avenue North;Suite 678 Cordell Hull Bldg.;Nashville, TN 37243",rep.bryan.terry@capitol.tn.gov,615-741-2180,615-253-0372,,,,,,,,
ocd-person/1e3046c6-b44b-43dd-9cb2-937f40e97a6a,Bud Hulsey,Republican,2,lower,Bud,Hulsey,,,,,http://www.capitol.tn.gov/house/members/images/h2.jpg,http://www.capitol.tn.gov/house/members/h2.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h2.html,"425 5th Avenue North;Suite 404 Cordell Hull Bldg.;Nashville, TN 37243",rep.bud.hulsey@capitol.tn.gov,615-741-2886,615-253-0247,,,,,,,,
ocd-person/421c9380-99f4-47ff-9d70-5c5eced05a89,Cameron Sexton,Republican,25,lower,Cameron,Sexton,,,,,http://www.capitol.tn.gov/house/members/images/h25.jpg,http://www.capitol.tn.gov/house/members/h25.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h25.html,"425 5th Avenue North;Suite 646 Cordell Hull Bldg.;Nashville, TN 37243",rep.cameron.sexton@capitol.tn.gov,615-741-2343,615-253-0230,,,,,,,,
ocd-person/722a4f1a-1019-44ad-955e-eb25c96d219c,Carson W. (Bill) Beck,Democratic,51,lower,Carson,Beck,,,,,http://www.capitol.tn.gov/house/members/images/h51.jpg,http://www.capitol.tn.gov/house/members/h51.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h51.html,"425 5th Avenue North;Suite 574 Cordell Hull Bldg.;Nashville, TN 37243",rep.bill.beck@capitol.tn.gov,615-741-3229,615-253-0233,,,,,,,,
ocd-person/7c874269-afdd-4d41-a9da-b0ddb903bb6f,Charlie Baum,Republican,37,lower,Charlie,Baum,,,,,http://www.capitol.tn.gov/house/members/images/h37.jpg,http://www.capitol.tn.gov/house/members/h37.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h37.html,"425 5th Avenue North;Suite 560 Cordell Hull Bldg.;Nashville, TN 37243",rep.charlie.baum@capitol.tn.gov,615-741-6849,615-253-0264,,,,,,,,
ocd-person/35764262-91cb-4a03-a2ee-5c87a0f5026e,Chris Hurt,Republican,82,lower,Chris,Hurt,,,,,http://www.capitol.tn.gov/house/members/images/h82.jpg,http://www.capitol.tn.gov/house/members/h82.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h82.html,"425 5th Avenue North;Suite 532 Cordell Hull Bldg.;Nashville, TN 37243",rep.chris.hurt@capitol.tn.gov,615-741-2134,615-741-1446,,,,,,,,
ocd-person/5854880e-f10d-4c24-9593-4ae567fec8d7,Chris Todd,Republican,73,lower,Chris,Todd,,,,,http://www.capitol.tn.gov/house/members/images/h73.jpg,http://www.capitol.tn.gov/house/members/h73.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h73.html,"425 5th Avenue North;Suite 680 Cordell Hull Bldg.;Nashville, TN 37243",rep.chris.todd@capitol.tn.gov,615-741-7475,615-253-0373,,,,,,,,
ocd-person/7fa67dd6-999c-4116-a136-32633710f6b0,Clark Boyd,Republican,46,lower,Clark,Boyd,,,,,http://www.capitol.tn.gov/house/members/images/h46.jpg,http://www.capitol.tn.gov/house/members/h46.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h46.html,"425 5th Avenue North;Suite 672 Cordell Hull Bldg.;Nashville, TN 37243",Rep.Clark.Boyd@capitol.tn.gov,615-741-7086,615-253-0206,,,,,,,,
ocd-person/bdfd00ac-13a8-4208-b687-e46e980d79de,Clay Doggett,Republican,70,lower,Clay,Doggett,,,,,http://www.capitol.tn.gov/house/members/images/h70.jpg,http://www.capitol.tn.gov/house/members/h70.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h70.html,"425 5th Avenue North;Suite 566 Cordell Hull Bldg.;Nashville, TN 37243",rep.clay.doggett@capitol.tn.gov,615-741-7476,615-253-0258,,,,,,,,
ocd-person/e95e04d5-089d-4450-b7f9-d98e8c9583a3,Curtis Halford,Republican,79,lower,Curtis,Halford,,,,,http://www.capitol.tn.gov/house/members/images/h79.jpg,http://www.capitol.tn.gov/house/members/h79.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h79.html,"425 5th Avenue North;Suite 426 Cordell Hull Bldg.;Nashville, TN 37243",rep.curtis.halford@capitol.tn.gov,615-741-7478,615-253-0218,,,,,,,,
ocd-person/b8b3f196-58d2-48ea-806c-f357251a5cb4,Curtis Johnson,Republican,68,lower,Curtis,Johnson,,,,,http://www.capitol.tn.gov/house/members/images/h68.jpg,http://www.capitol.tn.gov/house/members/h68.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h68.html,"425 5th Avenue North;Suite 606 Cordell Hull Bldg.;Nashville, TN 37243",rep.curtis.johnson@capitol.tn.gov,615-741-4341,615-253-0269,,,,,,,,
ocd-person/1c93208e-be1e-4a7b-a0d9-ab454da5f011,Dale Carr,Republican,12,lower,Dale,Carr,,,,,http://www.capitol.tn.gov/house/members/images/h12.jpg,http://www.capitol.tn.gov/house/members/h12.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h12.html,"425 5th Avenue North;Suite 568 Cordell Hull Bldg.;Nashville, TN 37243",rep.dale.carr@capitol.tn.gov,615-741-5981,615-253-0303,,,,,,,,
ocd-person/311de632-eabb-46da-b547-5fbd73b97769,Dan Howell,Republican,22,lower,Dan,Howell,,,,,http://www.capitol.tn.gov/house/members/images/h22.jpg,http://www.capitol.tn.gov/house/members/h22.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h22.html,"425 5th Avenue North;Suite 596 Cordell Hull Bldg.;Nashville, TN 37243",rep.dan.howell@capitol.tn.gov,615-741-7799,615-253-0252,,,,,,,,
ocd-person/64763c0c-7ac4-4a76-8402-95cab163d713,Darren Jernigan,Democratic,60,lower,Darren,Jernigan,,,,,http://www.capitol.tn.gov/house/members/images/h60.jpg,http://www.capitol.tn.gov/house/members/h60.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h60.html,"425 5th Avenue North;Suite 572 Cordell Hull Bldg.;Nashville, TN 37243",rep.darren.jernigan@capitol.tn.gov,615-741-6959,615-253-0331,,,,,,,,
ocd-person/4d4a531e-1122-4155-a4e3-9c7069aaebc7,Dave Wright,Republican,19,lower,Dave,Wright,,,,,http://www.capitol.tn.gov/house/members/images/h19.jpg,http://www.capitol.tn.gov/house/members/h19.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h19.html,"425 5th Avenue North;Suite 526 Cordell Hull Bldg.;Nashville, TN 37243",rep.dave.wright@capitol.tn.gov,615-741-6879,615-253-0212,,,,,,,,
ocd-person/646c2358-84c6-46bf-aca7-555283f31744,David B. Hawk,Republican,5,lower,David,Hawk,,,,,http://www.capitol.tn.gov/house/members/images/h5.jpg,http://www.capitol.tn.gov/house/members/h5.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h5.html,"425 5th Avenue North;Suite 644 Cordell Hull Bldg.;Nashville, TN 37243",rep.david.hawk@capitol.tn.gov,615-741-7482,615-253-0210,,,,,,,,
ocd-person/169f6084-7fc8-4d6f-afe9-a45f8172509b,David Byrd,Republican,71,lower,David,Byrd,,,,,http://www.capitol.tn.gov/house/members/images/h71.jpg,http://www.capitol.tn.gov/house/members/h71.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h71.html,"425 5th Avenue North;Suite 504 Cordell Hull Bldg.;Nashville, TN 37243",rep.david.byrd@capitol.tn.gov,615-741-2190,615-253-0377,,,,,,,,
ocd-person/80bf42b1-4942-4187-af19-94e830333ce2,Dawn White,Republican,13,upper,Dawn,White,,,,,http://www.capitol.tn.gov/senate/members/images/s13.jpg,http://www.capitol.tn.gov/senate/members/s13.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s13.html,"425 5th Avenue North;Suite 774 Cordell Hull Bldg.;Nashville, TN 37243",Sen.Dawn.White@capitol.tn.gov,615-741-6853,615-253-0282,,,,,,,,
ocd-person/d07683be-bda8-4af9-be0b-9bf3c1e441e7,Debra Moody,Republican,81,lower,Debra,Moody,,,,,http://www.capitol.tn.gov/house/members/images/h81.jpg,http://www.capitol.tn.gov/house/members/h81.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h81.html,"425 5th Avenue North;Suite 650 Cordell Hull Bldg.;Nashville, TN 37243",rep.debra.moody@capitol.tn.gov,615-741-3774,615-253-0263,,,,,,,,
ocd-person/67643e56-9e53-437b-999d-987f8b0692c1,Dennis Powers,Republican,36,lower,Dennis,Powers,,,,,http://www.capitol.tn.gov/house/members/images/h36.jpg,http://www.capitol.tn.gov/house/members/h36.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h36.html,"425 5th Avenue North;Suite 562 Cordell Hull Bldg.;Nashville, TN 37243",rep.dennis.powers@capitol.tn.gov,615-741-3335,615-253-0296,,,,,,,,
ocd-person/eeb12cde-5d11-4b37-b7f5-21432fce1019,Dolores R. Gresham,Republican,26,upper,Dolores,Gresham,,,,,http://www.capitol.tn.gov/senate/members/images/s26.jpg,http://www.capitol.tn.gov/senate/members/s26.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s26.html,"425 5th Avenue North;Suite 744 Cordell Hull Bldg.;Nashville, TN 37243",sen.dolores.gresham@capitol.tn.gov,615-741-2368,615-253-0204,,,,,,,,
ocd-person/1405aba3-6359-491e-915b-0a9a0ecaaee8,Dwayne Thompson,Democratic,96,lower,Dwayne,Thompson,,,,,http://www.capitol.tn.gov/house/members/images/h96.jpg,http://www.capitol.tn.gov/house/members/h96.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h96.html,"425 5th Avenue North;Suite 588 Cordell Hull Bldg.;Nashville, TN 37243",rep.dwayne.thompson@capitol.tn.gov,615-741-1920,615-253-0232,,,,,,,,
ocd-person/93024b02-926b-4414-8826-147b14739a2b,Ed Jackson,Republican,27,upper,Ed,Jackson,,,,,http://www.capitol.tn.gov/senate/members/images/s27.jpg,http://www.capitol.tn.gov/senate/members/s27.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s27.html,"425 5th Avenue North;Suite 750 Cordell Hull Bldg.;Nashville, TN 37243",sen.ed.jackson@capitol.tn.gov,615-741-1810,615-253-0179,,,,,,,,
ocd-person/f0cdd239-6095-49bc-9d82-e8ebd7c10254,Esther Helton,Republican,30,lower,Esther,Helton,,,,,http://www.capitol.tn.gov/house/members/images/h30.jpg,http://www.capitol.tn.gov/house/members/h30.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h30.html,"425 5th Avenue North;Suite 640 Cordell Hull Bldg.;Nashville, TN 37243",rep.esther.helton@capitol.tn.gov,615-741-1934,615-253-0271,,,,,,,,
ocd-person/f539ae98-f5d7-4290-9835-f64a1ab0a8c7,Ferrell Haile,Republican,18,upper,Ferrell,Haile,,,,,http://www.capitol.tn.gov/senate/members/images/s18.jpg,http://www.capitol.tn.gov/senate/members/s18.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s18.html,"425 5th Avenue North;Suite 708 Cordell Hull Bldg.;Nashville, TN 37243",sen.ferrell.haile@capitol.tn.gov,615-741-1999,615-253-0306,,,,,,,,
ocd-person/3622913f-ad6b-46d7-9bae-7dc83fee9da6,Frank S. Niceley,Republican,8,upper,Frank,Niceley,,,,,http://www.capitol.tn.gov/senate/members/images/s8.jpg,http://www.capitol.tn.gov/senate/members/s8.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s8.html,"425 5th Avenue North;Suite 712 Cordell Hull Bldg.;Nashville, TN 37243",sen.frank.niceley@capitol.tn.gov,615-741-2061,615-253-0255,,,,,,,,
ocd-person/740ad1ee-4445-41ef-b6b9-1d31185b4916,G. A. Hardaway,Democratic,93,lower,G. A.,Hardaway,,,,,http://www.capitol.tn.gov/house/members/images/h93.jpg,http://www.capitol.tn.gov/house/members/h93.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h93.html,"425 5th Avenue North;Suite 580 Cordell Hull Bldg.;Nashville, TN 37243",rep.ga.hardaway@capitol.tn.gov,615-741-5625,615-253-0185,,,,,,,,
ocd-person/2c60cce4-42aa-44e7-85fe-ab30d8e38979,Gary Hicks,Republican,9,lower,Gary,Hicks,,,,,http://www.capitol.tn.gov/house/members/images/h9.jpg,http://www.capitol.tn.gov/house/members/h9.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h9.html,"425 5th Avenue North;Suite 620 Cordell Hull Bldg.;Nashville, TN 37243",rep.gary.hicks@capitol.tn.gov,615-741-7480,615-253-0307,,,,,,,,
ocd-person/06dd0686-8736-49f5-948f-aadbd49bc4e7,Glen Casada,Republican,63,lower,Glen,Casada,,,,,http://www.capitol.tn.gov/house/members/images/h63.jpg,http://www.capitol.tn.gov/house/members/h63.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h63.html,"425 5th Avenue North;Suite 604 Cordell Hull Bldg.;Nashville, TN 37243",rep.glen.casada@capitol.tn.gov,615-741-4389,615-253-0229,,,,,,,,
ocd-person/4dbbf89b-69ab-459f-97ee-c53866e81296,Gloria Johnson,Democratic,13,lower,Gloria,Johnson,,,,,http://www.capitol.tn.gov/house/members/images/h13.jpg,http://www.capitol.tn.gov/house/members/h13.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h13.html,"425 5th Avenue North;Suite 664 Cordell Hull Bldg.;Nashville, TN 37243",rep.gloria.johnson@capitol.tn.gov,615-741-2031,615-253-0192,,,,,,,,
ocd-person/2b7b0735-2adf-4d15-8dab-e32cf871d1d9,"Harold M. Love, Jr.",Democratic,58,lower,Harold,Love,,,,,http://www.capitol.tn.gov/house/members/images/h58.jpg,http://www.capitol.tn.gov/house/members/h58.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h58.html,"425 5th Avenue North;Suite 584 Cordell Hull Bldg.;Nashville, TN 37243",rep.harold.love@capitol.tn.gov,615-741-3831,615-253-0323,,,,,,,,
ocd-person/96432d4d-ecdf-4fa0-8a20-e8a5636fb7dd,Iris Rudder,Republican,39,lower,Iris,Rudder,,,,,http://www.capitol.tn.gov/house/members/images/h39.jpg,http://www.capitol.tn.gov/house/members/h39.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h39.html,"425 5th Avenue North;Suite 674 Cordell Hull Bldg.;Nashville, TN 37243",rep.iris.rudder@capitol.tn.gov,615-741-8695,615-253-0314,,,,,,,,
ocd-person/83e732c5-55af-4d56-b3ed-9ff358ed641e,Jack Johnson,Republican,23,upper,Jack,Johnson,,,,,http://www.capitol.tn.gov/senate/members/images/s23.jpg,http://www.capitol.tn.gov/senate/members/s23.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s23.html,"425 5th Avenue North;Suite 702 Cordell Hull Bldg.;Nashville, TN 37243",sen.jack.johnson@capitol.tn.gov,615-741-2495,615-253-0321,,,,,,,,
ocd-person/ec9b2430-4765-470d-b378-961037e0b4d8,James (Micah) Van Huss,Republican,6,lower,James,Van Huss,,,,,http://www.capitol.tn.gov/house/members/images/h6.jpg,http://www.capitol.tn.gov/house/members/h6.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h6.html,"425 5th Avenue North;Suite 430 Cordell Hull Bldg.;Nashville, TN 37243",rep.micah.vanhuss@capitol.tn.gov,615-741-1717,615-253-0301,,,,,,,,
ocd-person/f48dc5f3-1c31-4654-a6be-1b9d20ecb3b2,Janice Bowling,Republican,16,upper,Janice,Bowling,,,,,http://www.capitol.tn.gov/senate/members/images/s16.jpg,http://www.capitol.tn.gov/senate/members/s16.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s16.html,"425 5th Avenue North;Suite 718 Cordell Hull Bldg.;Nashville, TN 37243",sen.janice.bowling@capitol.tn.gov,615-741-6694,615-253-0260,,,,,,,,
ocd-person/1b104834-d2e6-4979-a8c2-2da0bd3ad541,Jason Hodges,Democratic,67,lower,Jason,Hodges,,,,,http://www.capitol.tn.gov/house/members/images/h67.jpg,http://www.capitol.tn.gov/house/members/h67.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h67.html,"425 5th Avenue North;Suite 670 Cordell Hull Bldg.;Nashville, TN 37243",rep.jason.hodges@capitol.tn.gov,615-741-2043,615-253-0200,,,,,,,,
ocd-person/07f6e39e-b01e-4efc-915b-74246f70c2f3,Jason Potts,Democratic,59,lower,Jason,Potts,,,,,http://www.capitol.tn.gov/house/members/images/h59.jpg,http://www.capitol.tn.gov/house/members/h59.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h59.html,"425 5th Avenue North;Suite 412 Cordell Hull Bldg.;Nashville, TN 37243",rep.jason.potts@capitol.tn.gov,615-741-2035,615-253-0290,,,,,,,,
ocd-person/7a2b1f85-6a85-41af-8b81-44d585e0041a,Jason Powell,Democratic,53,lower,Jason,Powell,,,,,http://www.capitol.tn.gov/house/members/images/h53.jpg,http://www.capitol.tn.gov/house/members/h53.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h53.html,"425 5th Avenue North;Suite 418 Cordell Hull Bldg.;Nashville, TN 37243",rep.jason.powell@capitol.tn.gov,615-741-6861,615-741-0325,,,,,,,,
ocd-person/984fd95f-0554-4b7b-aa3e-b72af6ae1aee,Jason Zachary,Republican,14,lower,Jason,Zachary,,,,,http://www.capitol.tn.gov/house/members/images/h14.jpg,http://www.capitol.tn.gov/house/members/h14.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h14.html,"425 5th Avenue North;Suite 676 Cordell Hull Bldg.;Nashville, TN 37243",rep.jason.zachary@capitol.tn.gov,615-741-2264,615-253-0317,,,,,,,,
ocd-person/380a255b-fef0-4cd9-9f33-3d5b5d163c68,Jay D. Reedy,Republican,74,lower,Jay,Reedy,,,,,http://www.capitol.tn.gov/house/members/images/h74.jpg,http://www.capitol.tn.gov/house/members/h74.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h74.html,"425 5th Avenue North;Suite 512 Cordell Hull Bldg.;Nashville, TN 37243",rep.jay.reedy@capitol.tn.gov,615-741-7098,615-253-0315,,,,,,,,
ocd-person/eda112b7-c5bc-4d24-95b8-3651090e1da4,Jeff Yarbro,Democratic,21,upper,Jeff,Yarbro,,,,,http://www.capitol.tn.gov/senate/members/images/s21.jpg,http://www.capitol.tn.gov/senate/members/s21.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s21.html,"425 5th Avenue North;Suite 764 Cordell Hull Bldg.;Nashville, TN 37243",sen.jeff.yarbro@capitol.tn.gov,615-741-3291,615-253-0198,,,,,,,,
ocd-person/c01a4deb-373d-48a9-b4a2-19125c6e1fe2,Jeremy Faison,Republican,11,lower,Jeremy,Faison,,,,,http://www.capitol.tn.gov/house/members/images/h11.jpg,http://www.capitol.tn.gov/house/members/h11.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h11.html,"425 5th Avenue North;Suite 622 Cordell Hull Bldg.;Nashville, TN 37243",rep.jeremy.faison@capitol.tn.gov,615-741-6871,615-253-0225,,,,,,,,
