id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/814b090c-4339-41fa-a869-975391d3bc82,Brandon Reed,Republican,24,lower,Brandon,Reed,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house24.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=24,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=24,"702 Capital Ave;Annex Room 402;Frankfort, KY 40601",Brandon.Reed@lrc.ky.gov,502-564-8100 ext. 684,,,,,,,,,
ocd-person/209d5334-d4a2-45f3-b910-0cd52f96dd4e,Brandon Smith,Republican,30,upper,Brandon,Smith,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate130.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=130,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=130,"702 Capital Ave;Annex Room 252;Frankfort, KY 40601",Brandon.Smith@lrc.ky.gov,502-564-8100 ext. 646,,,,,,,,,
ocd-person/e89428e8-7f31-45aa-997c-ebcf44937ef2,Buddy Wheatley,Democratic,65,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house65.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=65,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=65,"702 Capital Ave;Annex Room 462A;Frankfort, KY 40601",buddy.wheatley@lrc.ky.gov,502-564-8100 ext. 722,,,,,,,,,
ocd-person/f34e6e8e-965b-4a71-bf36-115ba55a66e0,C. Ed Massey,Republican,66,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house66.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=66,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=66,"702 Capital Ave;Annex Room 329I;Frankfort, KY 40601",ed.massey@lrc.ky.gov,502-564-8100 ext. 632,,,,,,,,,
ocd-person/3c502d9b-b08c-4a40-97e2-bda82c95e9c0,C.B. Embry Jr.,Republican,6,upper,C.B.,Embry,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate106.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=106,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=106,"702 Capital Ave;Annex Room 252;Frankfort, KY 40601",cb.embry@lrc.ky.gov,502-564-8100 ext. 710,,,,,,,,,
ocd-person/b85d962e-d083-4352-8900-ac4e0ae87c0f,Chad McCoy,Republican,50,lower,Chad,McCoy,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house50.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=50,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=50,"702 Capital Ave;Annex Room 370;Frankfort, KY 40601",Chad.McCoy@lrc.ky.gov,502-564-2217,,,,,,,,,
ocd-person/b8e08787-d029-4f89-a7fb-febf83bac991,Charles Booker,Democratic,43,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house43.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=43,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=43,"702 Capital Ave;Annex Room 424C;Frankfort, KY 40601",charles.booker@lrc.ky.gov,502-564-8100 ext. 703,,,,,,,,,
ocd-person/45d2e575-8fdd-4b9b-b535-f0cbc5114cdd,Charles Miller,Democratic,28,lower,Charles,Miller,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house28.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=28,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=28,"702 Capital Ave;Annex Room 457D;Frankfort, KY 40601",Charlie.Miller@lrc.ky.gov,502-564-8100 ext. 631,,,,,,,,,
ocd-person/21df94f4-75d3-45c3-a9bf-224a8278675b,Cherlynn Stevenson,Democratic,88,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house88.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=88,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=88,"702 Capital Ave;Annex Room 424G;Frankfort, KY 40601",cherlynn.stevenson@lrc.ky.gov,502-564-8100 ext. 707,,,,,,,,,
ocd-person/db36edd8-6c2f-4441-aa30-5b4dc48b3357,Chris Freeland,Republican,6,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house6.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=6,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=6,"702 Capital Ave;Annex Room 413E;Frankfort, KY 40601",chris.freeland@lrc.ky.gov,502-564-8100 ext. 611,,,,,,,,,
ocd-person/6843e90b-a30a-4dbf-885c-7321ccc8f73f,Chris Fugate,Republican,84,lower,Chris,Fugate,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house84.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=84,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=84,"702 Capital Ave;Annex Room 324A;Frankfort, KY 40601",Chris.Fugate@lrc.ky.gov,502-564-8100 ext. 697,,,,,,,,,
ocd-person/8c9366c3-0ef4-48c4-9292-490a216a1815,Chris Harris,Democratic,93,lower,Chris,Harris,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house93.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=93,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=93,"702 Capital Ave;Annex Room 457C;Frankfort, KY 40601",chris.harris@lrc.ky.gov,502-564-8100 ext. 635,,,,,,,,,
ocd-person/b32a95c9-42ba-449b-8581-97b9cef73c6a,Christian McDaniel,Republican,23,upper,Christian,McDaniel,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate123.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=123,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=123,"702 Capital Ave;Annex Room 204;Frankfort, KY 40601",Chris.McDaniel@lrc.ky.gov,502-564-8100 ext. 615,,,,,,,,,
ocd-person/36b01740-6f38-4f87-b007-763e45ef1eb1,Cluster Howard,Democratic,91,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house91.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=91,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=91,"702 Capital Ave;Annex Room 467;Frankfort, KY 40601",cluster.howard@lrc.ky.gov,502-564-8100 ext. 794,,,,,,,,,
ocd-person/bb250cb3-f9ac-4d33-bdde-36c4e3bca9d4,Damon Thayer,Republican,17,upper,Damon,Thayer,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate117.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=117,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=117,"702 Capital Ave;Annex Room 242;Frankfort, KY 40601",Damon.Thayer@lrc.ky.gov,502-564-2450,,,,,,,,,
ocd-person/09938275-7282-4f47-b4f5-a555eb809004,"Dan ""Malano"" Seum",Republican,38,upper,"Dan ""Malano""",Seum,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate138.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=138,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=138,"702 Capital Ave;Annex Room 228;Frankfort, KY 40601",Dan.Seum@lrc.ky.gov,502-564-8100 ext. 662,,,,,,,,,
ocd-person/d93e2493-49a8-4395-b7e0-5842893344e1,Daniel Elliott,Republican,54,lower,Daniel,Elliott,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house54.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=54,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=54,"702 Capital Ave;Annex Room 329F;Frankfort, KY 40601",Daniel.Elliott@lrc.ky.gov,502-564-8100 ext. 677,,,,,,,,,
ocd-person/f56d6e0d-20b2-4cf4-aa7a-fd1d5c591d60,Danny Bentley,Republican,98,lower,Danny,Bentley,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house98.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=98,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=98,"702 Capital Ave;Annex Room 367C;Frankfort, KY 40601",Danny.Bentley@lrc.ky.gov,502-564-8100 ext. 678,,,,,,,,,
ocd-person/0ec7d376-4235-44e7-a6d7-d63962dff167,Danny Carroll,Republican,2,upper,Danny,Carroll,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate102.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=102,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=102,"702 Capital Ave;Room 229;Frankfort, KY 40601",danny.carroll@lrc.ky.gov,502-564-8100 ext. 712,,,,,,,,,
ocd-person/ebd5f90d-e3cc-45ef-97ff-d51ff1685bcc,David Hale,Republican,74,lower,David,Hale,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house74.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=74,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=74,"702 Capital Ave;Annex Room 405B;Frankfort, KY 40601",david.hale@lrc.ky.gov,502-564-8100 ext. 642,,,,,,,,,
ocd-person/3643503c-1da8-4a57-90f1-54f063b1d25e,David Meade,Republican,80,lower,David,Meade,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house80.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=80,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=80,"702 Capital Ave;Annex Room 332C;Frankfort, KY 40601",David.Meade@lrc.ky.gov,502-564-4334,,,,,,,,,
ocd-person/bf8bfdc3-66f2-417c-8178-9ed16bf8843f,David Osborne,Republican,59,lower,David,Osborne,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house59.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=59,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=59,"702 Capital Ave;Annex Room 332;Frankfort, KY 40601",David.Osborne@lrc.ky.gov,502-564-4334,,,,,,,,,
ocd-person/5594a97f-7358-427e-af84-43150a21c97e,David P. Givens,Republican,9,upper,David P.,Givens,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate109.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=109,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=109,"702 Capital Ave;Annex Room 236;Frankfort, KY 40601",David.Givens@lrc.ky.gov,502-564-3120,,,,,,,,,
ocd-person/bbf9c478-bb34-4f51-ae0f-49dabe52c1ce,Dean Schamore,Democratic,10,lower,Dean,Schamore,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house10.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=10,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=10,"702 Capital Ave;Annex Room 424F;Frankfort, KY 40601",dean.schamore@lrc.ky.gov,502-564-8100 ext. 704,,,,,,,,,
ocd-person/96ab59e2-44c2-4c3d-ac8a-1ee24acc5b55,Deanna Frazier,Republican,81,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house81.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=81,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=81,"702 Capital Ave;Annex Room 405C;Frankfort, KY 40601",deanna.frazier@lrc.ky.gov,502-564-8100 ext. 820,,,,,,,,,
ocd-person/3b8491a7-53b7-4b69-aac5-110a09c930ad,Denise Harper Angel,Democratic,35,upper,Denise Harper,Angel,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate135.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=135,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=135,"702 Capital Ave;Annex Room 254;Frankfort, KY 40601",Denise.HarperAngel@lrc.ky.gov,502-564-2470 ext. 633,,,,,,,,,
ocd-person/5d8b296d-ee49-4958-ba3d-43c35b97fe71,Dennis Keene,Democratic,67,lower,Dennis,Keene,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house67.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=67,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=67,"702 Capital Ave;Annex Room 429G;Frankfort, KY 40601",Dennis.Keene@lrc.ky.gov,502-564-8100 ext. 634,,,,,,,,,
ocd-person/f8c1bb0f-3e7e-4aa6-a2c2-d891d903fc71,Dennis Parrett,Democratic,10,upper,Dennis,Parrett,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate110.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=110,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=110,"702 Capital Ave;Annex Room 254;Frankfort, KY 40601",dennis.parrett@lrc.ky.gov,502-564-2470,,,,,,,,,
ocd-person/60ef609e-8aed-4698-a626-664f536a6122,Derek Lewis,Republican,90,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house90.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=90,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=90,"702 Capital Ave;Annex Room 413D;Frankfort, KY 40601",derek.lewis@lrc.ky.gov,502-564-8100 ext. 654,,,,,,,,,
ocd-person/27334d5d-f890-4082-bfbb-3d11af8e3756,Derrick Graham,Democratic,57,lower,Derrick,Graham,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house57.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=57,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=57,"702 Capital Ave;Annex Room 472;Frankfort, KY 40601",Derrick.Graham@lrc.ky.gov,502-564-5565,,,,,,,,,
ocd-person/64e82120-1faf-4774-b840-173585f8b2b8,Diane St. Onge,Republican,63,lower,Diane,St. Onge,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house63.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=63,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=63,"702 Capital Ave;Annex Room 367B;Frankfort, KY 40601",Diane.StOnge@lrc.ky.gov,502-564-8100 ext. 701,,,,,,,,,
ocd-person/dac2e4da-be62-43ad-9c95-215920b4d585,Ernie Harris,Republican,26,upper,Ernie,Harris,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate126.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=126,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=126,"702 Capital Ave;Annex Room 204;Frankfort, KY 40601",Ernie.Harris@lrc.ky.gov,502-564-8100 ext. 605,,,,,,,,,
ocd-person/bb3e5fee-3bda-4a5d-95ee-dc31ff9defed,George Brown Jr,Democratic,77,lower,George,Brown,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house77.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=77,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=77,"702 Capital Ave;Annex Room 429D;Frankfort, KY 40601",george.brown@lrc.ky.gov,502-564-8100 ext. 620,,,,,,,,,
ocd-person/0d92a09c-ce23-46cd-9582-b7d1b08d76dd,Gerald A. Neal,Democratic,33,upper,Gerald A.,Neal,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate133.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=133,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=133,"702 Capital Ave;Annex Room 255;Frankfort, KY 40601",Gerald.Neal@lrc.ky.gov,502-564-8100 ext. 655,,,,,,,,,
ocd-person/d6c9aa9b-3c6b-411a-bff1-fc1c38d4bce0,James Tipton,Republican,53,lower,James,Tipton,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house53.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=53,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=53,"702 Capital Ave;Annex Room 316B;Frankfort, KY 40601",James.Tipton@lrc.ky.gov,502-564-8100 ext. 793,,,,,,,,,
ocd-person/b2299f51-c122-46ac-9937-3a6a7b682bb8,Jared Carpenter,Republican,34,upper,Jared,Carpenter,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/senate134.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=134,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=134,"702 Capital Ave;Annex Room 209;Frankfort, KY 40601",jared.carpenter@lrc.ky.gov,502-564-8100 ext. 730,,,,,,,,,
ocd-person/c56fc398-975e-47b9-919a-fbdd0c9f721d,Jason Nemes,Republican,33,lower,Jason,Nemes,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house33.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=33,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=33,"702 Capital Ave;Annex Room 416C;Frankfort, KY 40601",Jason.Nemes@lrc.ky.gov,502-564-8100 ext. 706,,,,,,,,,
ocd-person/3fac3a9c-78ad-4b24-8483-f1786fac9c9e,Jason Petrie,Republican,16,lower,Jason,Petrie,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house16.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=16,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=16,"702 Capital Ave;Annex Room 313;Frankfort, KY 40601",Jason.Petrie@lrc.ky.gov,502-564-8100 ext. 618,,,,,,,,,
ocd-person/b42b9001-5603-4c72-9e7e-5f677ba7f263,Jeff Hoover,Republican,83,lower,Jeff,Hoover,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house83.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=83,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=83,"702 Capital Ave;Annex Room 373C;Frankfort, KY 40601",Jeff.Hoover@lrc.ky.gov,502-564-8100 ext. 614,,,,,,,,,
ocd-person/ab7f41e2-e305-48e8-9071-d96962e7df43,Jeffery Donohue,Democratic,37,lower,Jeffery,Donohue,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house37.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=37,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=37,"702 Capital Ave;Annex Room 451C;Frankfort, KY 40601",Jeff.Donahue@lrc.ky.gov,502-564-8100 ext. 629,,,,,,,,,
ocd-person/ddf30bed-6cd2-43be-88c6-a252410bf4d0,Jerry T. Miller,Republican,36,lower,Jerry T.,Miller,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house36.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=36,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=36,"702 Capital Ave;Annex Room 357C;Frankfort, KY 40601",jerry.miller@lrc.ky.gov,502-564-8100 ext. 718,,,,,,,,,
ocd-person/31ac29a7-e44e-4c06-9ca8-cc60648af0d0,Jim DuPlessis,Republican,25,lower,Jim,DuPlessis,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house25.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=25,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=25,"702 Capital Ave;Annex Room 376;Frankfort, KY 40601",jim.duplessis@lrc.ky.gov,502-564-8100 ext. 650,,,,,,,,,
ocd-person/e642c0f0-a3aa-485d-8f3a-9a6f05f5b606,Jim Glenn,Democratic,13,lower,,,,,,,https://legislature.ky.gov/Legislators%20Full%20Res%20Images/house13.jpg,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=13,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=13,"702 Capital Ave;Annex Room 462A;Frankfort, KY 40601",jim.glenn@lrc.ky.gov,502-564-8100 ext. 720,,,,,,,,,
