id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/0a230df0-d881-4628-bdb5-32171eb14186,Bill Denny,Republican,64,lower,Bill,Denny,,,,,http://billstatus.ls.state.ms.us/members/house/denny.jpg,http://billstatus.ls.state.ms.us/members/house/denny.xml,http://billstatus.ls.state.ms.us/members/house/denny.xml,"Room 400-D;P. O. Box 1018;Jackson, MS 39215",bdenny@house.ms.gov,601-359-3369,,"P. O. Box 12185;Jackson, MS 39236",,601-956-6807,,,,,
ocd-person/af66e7a0-2b1a-4fa0-a66c-e6e7a2541cb1,Bill Kinkade,Republican,52,lower,Bill,Kinkade,,,,,http://billstatus.ls.state.ms.us/members/house/kinkade.jpg,http://billstatus.ls.state.ms.us/members/house/kinkade.xml,http://billstatus.ls.state.ms.us/members/house/kinkade.xml,"Room 112-C;P. O. Box 1018;Jackson, MS 39215",bkinkade@house.ms.gov,601-359-3367,,"71 Peachtree Rd;Byhalia, MS 38611",,,,,,,
ocd-person/2fed984f-0f51-40d2-9881-ec16131a6a2f,Bill Pigott,Republican,99,lower,Bill,Pigott,,,,,http://billstatus.ls.state.ms.us/members/house/pigott.jpg,http://billstatus.ls.state.ms.us/members/house/pigott.xml,http://billstatus.ls.state.ms.us/members/house/pigott.xml,"Room 119-B;P. O. Box 1018;Jackson, MS 39215",bpigott@house.ms.gov,601-359-3332,,"92 Pigott Easterling Rd;Tylertown, MS 39667",,,,,,,
ocd-person/bd702ebd-f4af-4a74-bbad-d413b5760bd8,Billy Hudson,Republican,45,upper,Billy,Hudson,,,,,http://billstatus.ls.state.ms.us/members/senate/hudson.jpg,http://billstatus.ls.state.ms.us/members/senate/hudson.xml,http://billstatus.ls.state.ms.us/members/senate/hudson.xml,"Room 209;P. O. Box 1018;Jackson, MS 39215",bhudson@senate.ms.gov,601-359-2395,,"27 Troon Circle;Hattiesburg, MS 39401",,,,,,,
ocd-person/7fe0478b-3777-490c-93cb-20f83baf3d3f,Bob Evans,Democratic,91,lower,Bob,Evans,,,,,http://billstatus.ls.state.ms.us/members/house/evans_(91st).jpg,http://billstatus.ls.state.ms.us/members/house/evans_(91st).xml,http://billstatus.ls.state.ms.us/members/house/evans_(91st).xml,"Room 400-F;P. O. Box 1018;Jackson, MS 39215",bevans@house.ms.gov,601-359-2433,,"P.O. Box 636;Monticello, MS 39654",,601-587-9313,,,,,
ocd-person/475b3f37-6c63-4535-99bb-fb0b3fc4372e,Bob M. Dearing,Democratic,37,upper,Bob M.,Dearing,,,,,http://billstatus.ls.state.ms.us/members/senate/dearing.jpg,http://billstatus.ls.state.ms.us/members/senate/dearing.xml,http://billstatus.ls.state.ms.us/members/senate/dearing.xml,"Room 405-C;P. O. Box 1018;Jackson, MS 39215",bdearing@senate.ms.gov,601-359-3244,,,,,,,,,
ocd-person/6504a75a-5562-4d4e-bb6a-351c9af765ea,Brad Touchstone,Republican,101,lower,Brad,Touchstone,,,,,http://billstatus.ls.state.ms.us/members/house/touchstone.jpg,http://billstatus.ls.state.ms.us/members/house/touchstone.xml,http://billstatus.ls.state.ms.us/members/house/touchstone.xml,"Room BSMNT;P. O. Box 1018;Jackson, MS 39215",btouchstone@house.ms.gov,601-359-2419,,"84 Windstone;Hattiesburg, MS 39402",,,,,,,
ocd-person/222077fd-0e92-4437-a156-59521d7faffa,Brent Powell,Republican,59,lower,Brent,Powell,,,,,http://billstatus.ls.state.ms.us/members/house/powell.jpg,http://billstatus.ls.state.ms.us/members/house/powell.xml,http://billstatus.ls.state.ms.us/members/house/powell.xml,"Room 119;P. O. Box 1018;Jackson, MS 39215",bpowell@house.ms.gov,601-359-3349,,"P.O. Box 5454;Brandon, MS 39047",,,,,,,
ocd-person/7e27e9e0-fe62-4fc0-b8b0-c2ac9c9ce28d,Brice Wiggins,Republican,52,upper,Brice,Wiggins,,,,,http://billstatus.ls.state.ms.us/members/senate/wiggins.jpg,http://billstatus.ls.state.ms.us/members/senate/wiggins.xml,http://billstatus.ls.state.ms.us/members/senate/wiggins.xml,"Room 404-B;P. O. Box 1018;Jackson, MS 39215",bwiggins@senate.ms.gov,601-359-3234,,"1201 Farnsworth Ave;Pascagoula, MS 39567",,,,,,,
ocd-person/0d191683-0d9c-408f-812b-5d986a3030a6,Bryant W. Clark,Democratic,47,lower,Bryant W.,Clark,,,,,http://billstatus.ls.state.ms.us/members/house/clark.jpg,http://billstatus.ls.state.ms.us/members/house/clark.xml,http://billstatus.ls.state.ms.us/members/house/clark.xml,"Room BSMNT-B;P. O. Box 1018;Jackson, MS 39215",bclark@house.ms.gov,601-359-2845,,"271 Clark Road;Pickens, MS 39170",,662-834-4074,,,,,
ocd-person/796d8875-e1a2-4274-bdba-2e689d99929c,C. Scott Bounds,Republican,44,lower,C. Scott,Bounds,,,,,http://billstatus.ls.state.ms.us/members/house/bounds.jpg,http://billstatus.ls.state.ms.us/members/house/bounds.xml,http://billstatus.ls.state.ms.us/members/house/bounds.xml,"Room 115-B;P. O. Box 1018;Jackson, MS 39215",sbounds@house.ms.gov,601-359-3334,,"45 Carla Drive;Philadelphia, MS 39350",,601-656-1765,,,,,
ocd-person/6e50b530-8c0e-485a-a568-6d40ba83127d,Carl Mickens,Democratic,42,lower,Carl,Mickens,,,,,http://billstatus.ls.state.ms.us/members/house/mickens.jpg,http://billstatus.ls.state.ms.us/members/house/mickens.xml,http://billstatus.ls.state.ms.us/members/house/mickens.xml,"Room 400-F;P. O. Box 1018;Jackson, MS 39215",cmickens@house.ms.gov,601-359-2439,,"P.O. Box 427;Brooksville, MS 39739",,,,,,,
ocd-person/7e340127-bea2-48af-95a8-368b99160880,Carolyn Crawford,Republican,121,lower,Carolyn,Crawford,,,,,http://billstatus.ls.state.ms.us/members/house/crawford.jpg,http://billstatus.ls.state.ms.us/members/house/crawford.xml,http://billstatus.ls.state.ms.us/members/house/crawford.xml,"Room 201M-7;P. O. Box 1018;Jackson, MS 39215",ccrawford@house.ms.gov,601-359-2582,,"23155 Stablewood Cir;Pass Christian, MS 39571",,228-452-5029,,,,,
ocd-person/7f1357e0-62b5-412c-b121-6cb5a5aced0e,Casey Eure,Republican,116,lower,Casey,Eure,,,,,http://billstatus.ls.state.ms.us/members/house/eure.jpg,http://billstatus.ls.state.ms.us/members/house/eure.xml,http://billstatus.ls.state.ms.us/members/house/eure.xml,"Room 201M-5;P. O. Box 1018;Jackson, MS 39215",ceure@house.ms.gov,601-359-9466,,"13372 Damon Ct.;Biloxi, MS 39532",,,,,,,
ocd-person/379b9fd9-2da7-4e20-b0ed-4319ead3a1db,Cedric Burnett,Democratic,9,lower,Cedric,Burnett,,,,,http://billstatus.ls.state.ms.us/members/house/burnett.jpg,http://billstatus.ls.state.ms.us/members/house/burnett.xml,http://billstatus.ls.state.ms.us/members/house/burnett.xml,"Room BSMNT;P. O. Box 1018;Jackson, MS 39215",cburnett@house.ms.gov,601-359-3259,,"P. O. Box 469;Tunica, MS 38676",,662-363-1730,,,,,
ocd-person/17a5d5bb-d52b-4d53-a6a0-bcaa7c5538d7,Chad McMahan,Republican,6,upper,Chad,McMahan,,,,,http://billstatus.ls.state.ms.us/members/senate/mcmahan.jpg,http://billstatus.ls.state.ms.us/members/senate/mcmahan.xml,http://billstatus.ls.state.ms.us/members/senate/mcmahan.xml,"Room 405;P. O. Box 1018;Jackson, MS 39215",cmcmahan@senate.ms.gov,601-359-3244,,,,,,,,,
ocd-person/fbda467a-a2b5-49a7-ab4b-8f184042f17a,Charles Busby,Republican,111,lower,Charles,Busby,,,,,http://billstatus.ls.state.ms.us/members/house/busby.jpg,http://billstatus.ls.state.ms.us/members/house/busby.xml,http://billstatus.ls.state.ms.us/members/house/busby.xml,"Room 202;P. O. Box 1018;Jackson, MS 39215",cbusby@house.ms.gov,601-359-3355,,"4703 Willow Street;Pascagoula, MS 39567",,,,,,,
ocd-person/ea446f2d-78e7-4faf-8313-8987f9ae896f,Charles Jim Beckett,Republican,23,lower,Charles Jim,Beckett,,,,,http://billstatus.ls.state.ms.us/members/house/beckett.jpg,http://billstatus.ls.state.ms.us/members/house/beckett.xml,http://billstatus.ls.state.ms.us/members/house/beckett.xml,"Room 205-C;P. O. Box 1018;Jackson, MS 39215",jbeckett@house.ms.gov,601-359-3335,,"P. O. Box 722;Bruce, MS 38915",,662-983-2451,,,,,
ocd-person/310c4392-eb6a-4cb0-9baa-72cc03153f22,"Charles Young, Jr.",Democratic,82,lower,Charles,Young,,,,,http://billstatus.ls.state.ms.us/members/house/young.jpg,http://billstatus.ls.state.ms.us/members/house/young.xml,http://billstatus.ls.state.ms.us/members/house/young.xml,"Room 400-F;P. O. Box 1018;Jackson, MS 39215",cyoung@house.ms.gov,601-359-2432,,"P.O. Box 5393;Meridian, MS 39302",,,,,,,
ocd-person/74ef0a3e-35c9-4729-b6fd-2c07c165864d,Cheikh Taylor,Democratic,38,lower,Cheikh,Taylor,,,,,http://billstatus.ls.state.ms.us/members/house/taylor.jpg,http://billstatus.ls.state.ms.us/members/house/taylor.xml,http://billstatus.ls.state.ms.us/members/house/taylor.xml,"P. O. Box 1018;Jackson, MS 39215",ctaylor@house.ms.gov,,,"383 Steele Rd;Starkville, MS 39759",,662-617-8125,,,,,
ocd-person/44a6c11e-df2b-43d5-bce6-4f31c1bc8efe,Chris Brown,Republican,20,lower,Chris,Brown,,,,,http://billstatus.ls.state.ms.us/members/house/brown.jpg,http://billstatus.ls.state.ms.us/members/house/brown.xml,http://billstatus.ls.state.ms.us/members/house/brown.xml,"Room 104-A;P. O. Box 1018;Jackson, MS 39215",crbrown@house.ms.gov,601-359-2428,,"33112 Hwy Hwy 45 N;Nettleton, MS 38858",,662-749-7118,,,,,
ocd-person/ac7730d2-cf3b-44e4-aa6c-5f4dfd0d32e1,Chris Caughman,Republican,35,upper,Chris,Caughman,,,,,http://billstatus.ls.state.ms.us/members/senate/caughman.jpg,http://billstatus.ls.state.ms.us/members/senate/caughman.xml,http://billstatus.ls.state.ms.us/members/senate/caughman.xml,"Room 405;P. O. Box 1018;Jackson, MS 39215",ccaughman@senate.ms.gov,601-359-3244,,,,,,,,,
ocd-person/20510bb3-edcd-4cb8-a41a-e0114e6215c9,Chris Johnson,Republican,87,lower,Chris,Johnson,,,,,http://billstatus.ls.state.ms.us/members/house/johnson_(87th).jpg,http://billstatus.ls.state.ms.us/members/house/johnson_(87th).xml,http://billstatus.ls.state.ms.us/members/house/johnson_(87th).xml,"Room BSMNT;P. O. Box 1018;Jackson, MS 39215",chjohnson@house.ms.gov,601-359-3362,,"P.O. Box 18247;Hattiesburg, MS 39404",,,,,,,
ocd-person/2e4422d4-f390-4daf-9f75-088915897c0b,Chris Massey,Republican,1,upper,Chris,Massey,,,,,http://billstatus.ls.state.ms.us/members/senate/massey.jpg,http://billstatus.ls.state.ms.us/members/senate/massey.xml,http://billstatus.ls.state.ms.us/members/senate/massey.xml,"Room 212-B;P. O. Box 1018;Jackson, MS 39215",cmassey@senate.ms.gov,601-359-3250,,"P. O. Box 208;Nesbit, MS 38651",,,,,,,
ocd-person/4871dab1-570b-48ac-be4f-fd523c5c24fd,Chris McDaniel,Republican,42,upper,Chris,McDaniel,,,,,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.jpg,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.xml,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.xml,"Room 404;P. O. Box 1018;Jackson, MS 39215",cmcdaniel@senate.ms.gov,601-359-2395,,"506 South Court;Ellisville, MS 39437",,601-477-2291,,,,,
ocd-person/5aa9d603-5bb2-4c1d-9a0b-1baaf91c425d,Christopher M. Bell,Democratic,65,lower,Christopher M.,Bell,,,,,http://billstatus.ls.state.ms.us/members/house/bell_(65th).jpg,http://billstatus.ls.state.ms.us/members/house/bell_(65th).xml,http://billstatus.ls.state.ms.us/members/house/bell_(65th).xml,"Room 400-F;P. O. Box 1018;Jackson, MS 39215",cbell@house.ms.gov,601-359-2461,,"510 George St Suite 239;Jackson, MS 39202",,,,,,,
ocd-person/c22d208a-59c7-4e90-bbe0-37b953a00b41,Chuck Younger,Republican,17,upper,Chuck,Younger,,,,,http://billstatus.ls.state.ms.us/members/senate/younger.jpg,http://billstatus.ls.state.ms.us/members/senate/younger.xml,http://billstatus.ls.state.ms.us/members/senate/younger.xml,"Room 215;P. O. Box 1018;Jackson, MS 39215",cyounger@senate.ms.gov,601-359-3246,,"1213 Younger Road;Columbus, MS 39701",,662-329-3430,,,,,
ocd-person/8d911038-c5a1-4bcd-b84e-586f58f7d96a,Cory Wilson,Republican,73,lower,Cory,Wilson,,,,,http://billstatus.ls.state.ms.us/members/house/wilson.jpg,http://billstatus.ls.state.ms.us/members/house/wilson.xml,http://billstatus.ls.state.ms.us/members/house/wilson.xml,"Room 112-E;P. O. Box 1018;Jackson, MS 39215",cwilson@house.ms.gov,601-359-3742,,"P.O. Box 2957;Madison, MS 39130",,,,,,,
ocd-person/bf4aa2c2-816f-4c8b-8225-2cb7e2a51d2b,Credell Calhoun,Democratic,68,lower,Credell,Calhoun,,,,,http://billstatus.ls.state.ms.us/members/house/calhoun.jpg,http://billstatus.ls.state.ms.us/members/house/calhoun.xml,http://billstatus.ls.state.ms.us/members/house/calhoun.xml,"Room 102-C;P. O. Box 1018;Jackson, MS 39215",ccalhoun@house.ms.gov,601-359-3351,,"P. O. Box 3406;Jackson, MS 39207",,601-949-7561,,,,,
ocd-person/d80024e7-656f-4a3a-9bff-af66f18bda7a,D. Stephen Holland,Democratic,16,lower,D. Stephen,Holland,,,,,http://billstatus.ls.state.ms.us/members/house/holland.jpg,http://billstatus.ls.state.ms.us/members/house/holland.xml,http://billstatus.ls.state.ms.us/members/house/holland.xml,"Room 102-C;P. O. Box 1018;Jackson, MS 39215",,601-359-3236,,"5281 Cliff Gookin Blvd;Tupelo, MS ",,,,,,,
ocd-person/48567f29-ec70-4ff5-bda5-873f2e42933b,Dan Eubanks,Republican,25,lower,Dan,Eubanks,,,,,http://billstatus.ls.state.ms.us/members/house/eubanks.jpg,http://billstatus.ls.state.ms.us/members/house/eubanks.xml,http://billstatus.ls.state.ms.us/members/house/eubanks.xml,"Room BSMNT;P. O. Box 1018;Jackson, MS 39215",deubanks@house.ms.gov,601-359-4082,,"PO Box 184;Walls, MS 38680",,,,,,,
ocd-person/e07e8b9a-05ff-4b22-9bcb-2f8796dc533e,Dana Criswell,Republican,6,lower,Dana,Criswell,,,,,http://billstatus.ls.state.ms.us/members/house/criswell.jpg,http://billstatus.ls.state.ms.us/members/house/criswell.xml,http://billstatus.ls.state.ms.us/members/house/criswell.xml,"Room 400-F;P. O. Box 1018;Jackson, MS 39215",dcriswell@house.ms.gov,601-359-2861,,"P. O. Box 1321;Olive Branch, MS 38654",,,,,,,
ocd-person/afd120b7-359a-4185-9942-b184b8595f5e,David Baria,Democratic,122,lower,David,Baria,,,,,http://billstatus.ls.state.ms.us/members/house/baria.jpg,http://billstatus.ls.state.ms.us/members/house/baria.xml,http://billstatus.ls.state.ms.us/members/house/baria.xml,"Room Bsmnt-B;P. O. Box 1018;Jackson, MS 39215",dbaria@house.ms.gov,601-359-3455,,"153 Main Street;Bay St. Louis, MS 39520",,228-466-0815,,,,,
ocd-person/c8e4b4c1-6c8f-4b95-9b48-c73997b3f518,David Blount,Democratic,29,upper,David,Blount,,,,,http://billstatus.ls.state.ms.us/members/senate/blount.jpg,http://billstatus.ls.state.ms.us/members/senate/blount.xml,http://billstatus.ls.state.ms.us/members/senate/blount.xml,"Room 213-D;P. O. Box 1018;Jackson, MS 39215",dblount@senate.ms.gov,601-359-3232,,"1305 St. Mary Street;Jackson, MS 39202",,,,,,,
ocd-person/f2f61e1d-8d34-40c7-95ff-fb08cd2a4f75,David Jordan,Democratic,24,upper,David,Jordan,,,,,http://billstatus.ls.state.ms.us/members/senate/jordan.jpg,http://billstatus.ls.state.ms.us/members/senate/jordan.xml,http://billstatus.ls.state.ms.us/members/senate/jordan.xml,"Room 405-A;P. O. Box 1018;Jackson, MS 39215",djordan@senate.ms.gov,601-359-3244,,"P.O. Box 8173;Greenwood, MS 38930",,662-453-5361,,,,,
ocd-person/18630d08-6afc-4892-ac2f-e13f0d9932f6,David Parker,Republican,2,upper,David,Parker,,,,,http://billstatus.ls.state.ms.us/members/senate/parker.jpg,http://billstatus.ls.state.ms.us/members/senate/parker.xml,http://billstatus.ls.state.ms.us/members/senate/parker.xml,"Room 408;P. O. Box 1018;Jackson, MS 39215",dparker@senate.ms.gov,601-359-2886,,"4889 Bobo Place;Olive Branch, MS 38654",,662-893-3309,,,,,
ocd-person/cf1415f8-10ac-4582-b7d1-93fc111fbf3b,David W. Myers,Democratic,98,lower,David W.,Myers,,,,,http://billstatus.ls.state.ms.us/members/house/myers.jpg,http://billstatus.ls.state.ms.us/members/house/myers.xml,http://billstatus.ls.state.ms.us/members/house/myers.xml,"Room 201M-6;P. O. Box 1018;Jackson, MS 39215",dmyers@house.ms.gov,601-359-4076,,"808 North Cherry Street;McComb, MS 39648",,601-684-1709,,,,,
ocd-person/d1572354-a456-47fa-aa21-58be9884a3bb,Dean Kirby,Republican,30,upper,Dean,Kirby,,,,,http://billstatus.ls.state.ms.us/members/senate/kirby.jpg,http://billstatus.ls.state.ms.us/members/senate/kirby.xml,http://billstatus.ls.state.ms.us/members/senate/kirby.xml,"Room 212 D;P. O. Box 1018;Jackson, MS 39215",dkirby@senate.ms.gov,601-359-3234,,"P.O. Box 54099;Pearl, MS 39288",,601-932-1966,,,,,
ocd-person/30a5b671-a450-4228-b9ca-ef336790a102,Deborah Butler Dixon,Democratic,63,lower,Deborah Butler,Dixon,,,,,http://billstatus.ls.state.ms.us/members/house/dixon.jpg,http://billstatus.ls.state.ms.us/members/house/dixon.xml,http://billstatus.ls.state.ms.us/members/house/dixon.xml,"Room 100-D;P. O. Box 1018;Jackson, MS 39215",ddixon@house.ms.gov,601-359-3755,,"P. O. Box 106;Raymond, MS 39154",,,,,,,
ocd-person/b3d2201d-45b3-4425-b7f9-9acf827ff3e1,Deborah Jeanne Dawkins,Democratic,48,upper,Deborah Jeanne,Dawkins,,,,,http://billstatus.ls.state.ms.us/members/senate/dawkins.jpg,http://billstatus.ls.state.ms.us/members/senate/dawkins.xml,http://billstatus.ls.state.ms.us/members/senate/dawkins.xml,"Room 405 B;P. O. Box 1018;Jackson, MS 39215",ddawkins@senate.ms.gov,601-359-3237,,"111 Lang Avenue #3;Pass Christian, MS 39571",,228-452-5182,,,,,
ocd-person/162c9460-3639-4f02-9334-32e058894b88,Debra Gibbs,Democratic,72,lower,Debra,Gibbs,,,,,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).jpg,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).xml,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).xml,"P. O. Box 1018;Jackson, MS 39215",dgibbs@house.ms.gov,,,"1223 Hallmark Drive;Jackson, MS 39206",,,,,,,
ocd-person/8c139a04-43ed-48c5-98cc-e2d308efa65b,"Dennis DeBar, Jr.",Republican,43,upper,Dennis,DeBar,,,,,http://billstatus.ls.state.ms.us/members/senate/debar.jpg,http://billstatus.ls.state.ms.us/members/senate/debar.xml,http://billstatus.ls.state.ms.us/members/senate/debar.xml,"Room 407;P. O. Box 1018;Jackson, MS 39215",ddebar@senate.ms.gov,601-359-3221,,"P.O. Box 1090;Leaksville, MS 39451",,,,,,,
ocd-person/3ea1bab4-64f2-4ff3-b0a9-e04a8caa3e9f,Derrick T. Simmons,Democratic,12,upper,Derrick T.,Simmons,,,,,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).jpg,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).xml,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).xml,"Room 407;P. O. Box 1018;Jackson, MS 39215",dsimmons@senate.ms.gov,601-359-3221,,"P. O. Box 1854;Greenville, MS 38702",,662-378-8764,,,,,
ocd-person/fd1a4542-8537-4af3-90c8-4052be561c66,Donnie Bell,Republican,21,lower,Donnie,Bell,,,,,http://billstatus.ls.state.ms.us/members/house/bell_(21st).jpg,http://billstatus.ls.state.ms.us/members/house/bell_(21st).xml,http://billstatus.ls.state.ms.us/members/house/bell_(21st).xml,"Room 400-A;P. O. Box 1018;Jackson, MS 39215",dbell@house.ms.gov,601-359-3396,,"836 Tucker Rd;Fulton, MS 38843",,601-862-3385,,,,,
ocd-person/2118023c-ed1d-455f-b3a6-faeefd0e87b5,Donnie Scoggin,Republican,89,lower,Donnie,Scoggin,,,,,http://billstatus.ls.state.ms.us/members/house/scoggin.jpg,http://billstatus.ls.state.ms.us/members/house/scoggin.xml,http://billstatus.ls.state.ms.us/members/house/scoggin.xml,"P. O. Box 1018;Jackson, MS 39215",dscoggin@house.ms.gov,,,"1203 Pine Street;Ellisville, MS 39437",,601-319-5421,,,,,
ocd-person/e8d21f92-a17f-4bdc-ae8e-ebb0f2af563d,Doug McLeod,Republican,107,lower,Doug,McLeod,,,,,http://billstatus.ls.state.ms.us/members/house/mcleod.jpg,http://billstatus.ls.state.ms.us/members/house/mcleod.xml,http://billstatus.ls.state.ms.us/members/house/mcleod.xml,"Room BSMNT;P. O. Box 1018;Jackson, MS 39215",dmcleod@house.ms.gov,601-359-3278,,"1211 Bexley Church Rd;Lucedale, MS 39452",,601-947-3125,,,,,
ocd-person/4fa41145-35bf-442b-bdfe-cf54ea53da69,Earle S. Banks,Democratic,67,lower,Earle S.,Banks,,,,,http://billstatus.ls.state.ms.us/members/house/banks.jpg,http://billstatus.ls.state.ms.us/members/house/banks.xml,http://billstatus.ls.state.ms.us/members/house/banks.xml,"Room 102-C;P. O. Box 1018;Jackson, MS 39215",ebankslaw@aol.com,601-359-3399,,"P. O. Box 2539;Jackson, MS 39207",,601-355-5574,,,,,
ocd-person/c38da14f-37fd-48fd-9903-e63ce18c1215,"Edward Blackmon, Jr.",Democratic,57,lower,Edward,Blackmon,,,,,http://billstatus.ls.state.ms.us/members/house/blackmon.jpg,http://billstatus.ls.state.ms.us/members/house/blackmon.xml,http://billstatus.ls.state.ms.us/members/house/blackmon.xml,"Room 201M-6;P. O. Box 1018;Jackson, MS 39215",eblackmon@house.ms.gov,601-359-9394,,"P. O. Drawer 105;Canton, MS 39046",,601-859-4202,,,,,
ocd-person/b1c39dad-eeaf-4239-88af-66adde496441,Eugene S. Clarke,Republican,22,upper,Eugene S.,Clarke,,,,,http://billstatus.ls.state.ms.us/members/senate/clarke.jpg,http://billstatus.ls.state.ms.us/members/senate/clarke.xml,http://billstatus.ls.state.ms.us/members/senate/clarke.xml,"Room 214 D;P. O. Box 1018;Jackson, MS 39215",bclarke@senate.ms.gov,601-359-3250,,"P. O. Box 668;Hollandale, MS 38748",,662-827-5685,,,,,
