id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/55f598e0-524e-41e9-b728-10b98932d8ff,Darryl Barnes,Democratic,25,lower,Darryl,Barnes,,,,,http://mgaleg.maryland.gov/2019RS/images/barnes02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barnes02&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barnes02&stab=01,"363 House Office Building;6 Bladen Street;Annapolis, MD 21401",Darryl.Barnes@house.state.md.us,410-841-3557,,,,,,,,,
ocd-person/ccc2ad8a-fa2a-432c-8e95-d301636547fc,David Fraser-Hidalgo,Democratic,15,lower,David,Fraser-Hidalgo,,,,,http://mgaleg.maryland.gov/2019RS/images/fraser01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=fraser01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=fraser01&stab=01,"223 House Office Building;6 Bladen Street;Annapolis, MD 21401",david.fraser.hidalgo@house.state.md.us,410-841-3186,301-858-3112,,,,,,,,
ocd-person/0692b705-a577-4edb-9da0-8c828e2473ab,David Moon,Democratic,20,lower,David,Moon,,,,,http://mgaleg.maryland.gov/2019RS/images/moon01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=moon01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=moon01&stab=01,"220 House Office Building;6 Bladen Street;Annapolis, MD 21401",David.Moon@house.state.md.us,410-841-3474,,,,,,,,,
ocd-person/64b23008-9889-4fd1-9353-42888d9bc4bb,Debra Davis,Democratic,28,lower,Debra,Davis,,,,,http://mgaleg.maryland.gov/2019RS/images/davis02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=davis02&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=davis02&stab=01,"204 House Office Building;6 Bladen Street;Annapolis, MD 21401",debra.davis@house.state.md.us,410-841-3337,,,,,,,,,
ocd-person/ac5223df-8477-4cd7-90d7-7b150975fa89,Delores G. Kelley,Democratic,10,upper,Delores,Kelley,,,,,http://mgaleg.maryland.gov/2019RS/images/kelley.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=kelley&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=kelley&stab=01,"3 East Miller Senate Office Building;11 Bladen Street;Annapolis, MD 21401",delores.kelley@senate.state.md.us,410-841-3606,410-841-3399,,,,,,,,
ocd-person/cd87b04a-34d3-4d81-aaf0-7e15a1df624a,Dereck E. Davis,Democratic,25,lower,Dereck,Davis,,,,,http://mgaleg.maryland.gov/2019RS/images/davis d.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=davis%20d&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=davis%20d&stab=01,"231 House Office Building;6 Bladen Street;Annapolis, MD 21401",dereck.davis@house.state.md.us,410-841-3519,301-858-3558,,,,,,,,
ocd-person/3235313d-d279-4aaf-97fd-476d4c79c11a,Diana M. Fennell,Democratic,47A,lower,Diana,Fennell,,,,,http://mgaleg.maryland.gov/2019RS/images/fennell01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=fennell01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=fennell01&stab=01,"404 House Office Building;6 Bladen Street;Annapolis, MD 21401",Diana.Fennell@house.state.md.us,410-841-3478,,,,,,,,,
ocd-person/26501511-8ecc-4d07-bc9a-bb463c3d248e,Douglas J. J. Peters,Democratic,23,upper,Douglas,Peters,,,,,http://mgaleg.maryland.gov/2019RS/images/peters.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=peters&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=peters&stab=01,"120 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",douglas.peters@senate.state.md.us,410-841-3631,301-858-3174,,,,,,,,
ocd-person/c8851cc0-d707-49c5-939a-485fc7e14075,Edith J. Patterson,Democratic,28,lower,Edith,Patterson,,,,,http://mgaleg.maryland.gov/2019RS/images/patterson02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=patterson02&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=patterson02&stab=01,"429 House Office Building;6 Bladen Street;Annapolis, MD 21401",Edith.Patterson@house.state.md.us,410-841-3247,,,,,,,,,
ocd-person/597acecb-dead-4b8c-8201-fd58f7e74c21,Edward R. Reilly,Republican,33,upper,Edward,Reilly,,,,,http://mgaleg.maryland.gov/2019RS/images/reilly.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=reilly&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=reilly&stab=01,"316 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",edward.reilly@senate.state.md.us,410-841-3568,410-841-3067,,,,,,,,
ocd-person/ea24b6b8-ecff-4a51-badf-001c8889c5df,Emily Shetty,Democratic,18,lower,Emily,Shetty,,,,,http://mgaleg.maryland.gov/2019RS/images/shetty01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=shetty01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=shetty01&stab=01,"224 House Office Building;6 Baden Street;Annapolis, MD 21401",emily.shetty@house.state.md.us,410-841-3181,,,,,,,,,
ocd-person/86c7130e-3ec7-4572-b885-47298f9decad,Erek L. Barron,Democratic,24,lower,Erek,Barron,,,,,http://mgaleg.maryland.gov/2019RS/images/barron01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barron01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=barron01&stab=01,"413 House Office Building;6 Bladen Street;Annapolis, MD 21401",Erek.Barron@house.state.md.us,410-841-3692,,,,,,,,,
ocd-person/cbf6aefa-a6aa-4de5-9237-d1c34e5c4930,Eric Ebersole,Democratic,12,lower,Eric,Ebersole,,,,,http://mgaleg.maryland.gov/2019RS/images/ebersole01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=ebersole01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=ebersole01&stab=01,"305 House Office Building;6 Bladen Street;Annapolis, MD 21401",Eric.Ebersole@house.state.md.us,410-841-3328,,,,,,,,,
ocd-person/c29af24a-5fe8-4e41-9a33-2253e081c317,Eric G. Luedtke,Democratic,14,lower,Eric,Luedtke,,,,,http://mgaleg.maryland.gov/2019RS/images/luedtke.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=luedtke&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=luedtke&stab=01,"350 House Office Building;6 Bladen Street;Annapolis, MD 21401",eric.luedtke@house.state.md.us,410-841-3110,301-858-3053,,,,,,,,
ocd-person/521b21c8-3816-4960-9e44-733bf1365968,Eric M. Bromwell,Democratic,8,lower,Eric,Bromwell,,,,,http://mgaleg.maryland.gov/2019RS/images/bromwell.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bromwell&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bromwell&stab=01,"231 House Office Building;6 Bladen Street;Annapolis, MD 21401",eric.bromwell@house.state.md.us,410-841-3766,410-841-3850,,,,,,,,
ocd-person/2f6dc3da-2750-4c4a-b4cf-034c40f3cb31,Gabriel Acevero,Democratic,39,lower,Gabriel,Acevero,,,,,http://mgaleg.maryland.gov/2019RS/images/acevero01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=acevero01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=acevero01&stab=01,"225 House Office Building;6 Bladen Street;Annapolis, MD 21401",gabriel.acervero@house.state.md.us,410-841-3001,,,,,,,,,
ocd-person/d3afbcc7-513f-4580-82ff-a10a0f8aad15,George C. Edwards,Republican,1,upper,George,Edwards,,,,,http://mgaleg.maryland.gov/2019RS/images/edwards.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=edwards&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=edwards&stab=01,"323 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",george.edwards@senate.state.md.us,410-841-3565,301-858-3552,,,,,,,,
ocd-person/08605eb9-8023-4d82-a945-16c2c82e0afc,Geraldine Valentino-Smith,Democratic,23A,lower,Geraldine,Valentino-Smith,,,,,http://mgaleg.maryland.gov/2019RS/images/valentino.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=valentino&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=valentino&stab=01,"201 House Office Building;6 Bladen Street;Annapolis, MD 21401",geraldine.valentino@house.state.md.us,410-841-3101,410-841-3294,,,,,,,,
ocd-person/04eec23c-719e-46b1-ae56-f34de9207e8c,Guy Guzzone,Democratic,13,upper,Guy,Guzzone,,,,,http://mgaleg.maryland.gov/2019RS/images/guzzone.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=guzzone&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=guzzone&stab=01,"121 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",guy.guzzone@senate.state.md.us,410-841-3572,410-841-3438,,,,,,,,
ocd-person/14830b25-7188-44be-836f-2d3d0324dec1,Harry Bhandari,Democratic,8,lower,Harry,Bhandari,,,,,http://mgaleg.maryland.gov/2019RS/images/bhandari01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bhandari01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bhandari01&stab=01,"303 House Office Building;6 Bladen Street;Annapolis, MD 21401",harry.bhandari@house.state.md.us,410-841-3526,,,,,,,,,
ocd-person/4ba2e69b-d9b2-49a5-8c35-e5bf7de7bac6,Haven Shoemaker,Republican,5,lower,Haven,Shoemaker,,,,,http://mgaleg.maryland.gov/2019RS/images/shoemaker01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=shoemaker01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=shoemaker01&stab=01,"320 House Office Building;6 Bladen Street;Annapolis, MD 21401",Haven.Shoemaker@house.state.md.us,410-841-3359,,,,,,,,,
ocd-person/396e14a6-1903-4a12-ad7b-aefae5263b0c,Heather Bagnall,Democratic,33,lower,Heather,Bagnall,,,,,http://mgaleg.maryland.gov/2019RS/images/bagnall01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bagnall01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bagnall01&stab=01,"160 House Office Building;6 Bladen Street;Annapolis, MD 21401",heather.bagnall@house.state.md.us,410-841-3406,,,,,,,,,
ocd-person/a111b899-ab75-4934-a6e9-a9c8be9bc70d,"Charles E. Sydnor, III",Democratic,44B,lower,Charles,Sydnor,,,,,http://mgaleg.maryland.gov/2019RS/images/sydnor01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=sydnor01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=sydnor01&stab=01,"306 House Office Building;6 Bladen Street;Annapolis, MD 21401",Charles.Sydnor@house.state.md.us,410-841-3802,410-841-3537,,,,,,,,
ocd-person/72201809-94c8-4c48-a0be-18555a2d55fa,J. B. Jennings,Republican,7,upper,J. B.,Jennings,,,,,http://mgaleg.maryland.gov/2019RS/images/jennings.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jennings&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jennings&stab=01,"423 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jb.jennings@senate.state.md.us,410-841-3706,410-841-3750,,,,,,,,
ocd-person/9fbc0383-4845-42ae-a2db-06b16c6f6728,J. Sandy Bartlett,Democratic,32,lower,Sandy,Bartlett,,,,,http://mgaleg.maryland.gov/2019RS/images/bartlett02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bartlett02&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bartlett02&stab=01,"163 House Office Building;6 Bladen Street;Annapolis, MD 21401",sandy.bartlett@house.state.md.us,410-841-3370,,,,,,,,,
ocd-person/d6ad9dff-6f4f-48c9-8806-d651a0d86f58,Jack Bailey,Republican,29,upper,Jack,Bailey,,,,,http://mgaleg.maryland.gov/2019RS/images/bailey01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bailey01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=bailey01&stab=01,"402 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jack.bailey@senate.state.md.us,410-841-3673,,,,,,,,,
ocd-person/4edadbc3-1635-4ce9-9b8c-1220f07e7b23,Jared Solomon,Democratic,18,lower,Jared,Solomon,,,,,http://mgaleg.maryland.gov/2019RS/images/solomon01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=solomon01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=solomon01&stab=01,"222 House Office Building;6 Bladen Street;Annapolis, MD 21401",jared.solomon@house.state.md.us,410-841-3130,,,,,,,,,
ocd-person/0218a7f4-9904-426e-b676-be22eb714185,Jason C. Buckel,Republican,1B,lower,Jason,Buckel,,,,,http://mgaleg.maryland.gov/2019RS/images/buckel01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=buckel01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=buckel01&stab=01,"309 House Office Building;6 Bladen Street;Annapolis, MD 21401",Jason.Buckel@house.state.md.us,410-841-3404,,,,,,,,,
ocd-person/7c2a7a4b-f847-4efa-baea-2e5633acdcd5,Jason C. Gallion,Republican,35,upper,Jason,Gallion,,,,,http://mgaleg.maryland.gov/2019RS/images/gallion01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gallion01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gallion01&stab=01,"414 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jason.gallion@senate.state.md.us,410-841-3603,,,,,,,,,
ocd-person/4f0a99bb-9045-471a-88d2-1fea0ad8ccab,Jay A. Jacobs,Republican,36,lower,Jay,Jacobs,,,,,http://mgaleg.maryland.gov/2019RS/images/jacobs j.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jacobs%20j&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jacobs%20j&stab=01,"321 House Office Building;6 Bladen Street;Annapolis, MD 21401",jay.jacobs@house.state.md.us,410-841-3449,410-841-3093,,,,,,,,
ocd-person/da8ccc70-b951-42d3-96f4-3b58d32d92f1,Jay Jalisi,Democratic,10,lower,Jay,Jalisi,,,,,http://mgaleg.maryland.gov/2019RS/images/jalisi01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jalisi01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jalisi01&stab=01,"412 House Office Building;6 Bladen Street;Annapolis, MD 21401",Jay.Jalisi@house.state.md.us,410-841-3358,410-841-3100,,,,,,,,
ocd-person/6f52bd64-0893-4c8a-ba1b-e2ecef9eb754,Jay Walker,Democratic,26,lower,Jay,Walker,,,,,http://mgaleg.maryland.gov/2019RS/images/walker.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=walker&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=walker&stab=01,"131 House Office Building;6 Bladen Street;Annapolis, MD 21401",jay.walker@house.state.md.us,410-841-3581,410-841-3078,,,,,,,,
ocd-person/eb368768-5e97-43c1-9b0e-72062436519a,Jazz Lewis,Democratic,24,lower,Jazz,Lewis,,,,,http://mgaleg.maryland.gov/2019RS/images/lewis02.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=lewis02&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=lewis02&stab=01,"350 House Office Building;6 Bladen Street;Annapolis, MD 21401",jazz.lewis@house.state.md.us,410-841-3691,,,,,,,,,
ocd-person/43ee08fa-dce5-4526-8242-17e3e70baad7,Jeff Waldstreicher,Democratic,18,upper,Jeff,Waldstreicher,,,,,http://mgaleg.maryland.gov/2019RS/images/waldstreicher1.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=waldstreicher1&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=waldstreicher1&stab=01,"216 Miller Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jeff.waldstreicher@senate.state.md.us,410-841-3137,,,,,,,,,
ocd-person/297d462e-6cee-4faf-ab3e-4ded2ea6f916,Jefferson L. Ghrist,Republican,36,lower,Jefferson,Ghrist,,,,,http://mgaleg.maryland.gov/2019RS/images/ghrist01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=ghrist01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=ghrist01&stab=01,"430 House Office Building;6 Bladen Street;Annapolis, MD 21401",Jeff.Ghrist@house.state.md.us,410-841-3555,410-841-3434,,,,,,,,
ocd-person/51573cf9-a7d7-40d5-bd9a-90e3042c4cab,Jen Terrasa,Democratic,13,lower,Jen,Terrasa,,,,,http://mgaleg.maryland.gov/2019RS/images/terrasa01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=terrasa01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=terrasa01&stab=01,"215 House Office Building;6 Bladen Street;Annapolis, MD 21401",jen.terrasa@house.state.md.us,410-841-3246,,,,,,,,,
ocd-person/391fd87a-c569-4db7-b386-b20ccc714dd8,Jerry Clark,Republican,29C,lower,Jerry,Clark,,,,,http://mgaleg.maryland.gov/2019RS/images/clark01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=clark01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=clark01&stab=01,"325 House Office Building;6 Bladen Street;Annapolis, MD 21401",jerry.clark@house.state.md.us,410-841-3314,,,,,,,,,
ocd-person/208e3148-8653-4162-8c92-6ba02e15e59b,Jesse T. Pippy,Republican,4,lower,Jesse,Pippy,,,,,http://mgaleg.maryland.gov/2019RS/images/pippy01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=pippy01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=pippy01&stab=01,"326 House Office Building;6 Bladen Street;Annapolis, MD 21401",jesse.pippy@house.state.md.us,410-841-3118,,,,,,,,,
ocd-person/5e096a5d-1598-49c1-ba34-758759953f2f,Jessica Feldmark,Democratic,12,lower,Jessica,Feldmark,,,,,http://mgaleg.maryland.gov/2019RS/images/feldmark01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=feldmark01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=feldmark01&stab=01,"216 House Office Building;6 Bladen Street;Annapolis, MD 21401",jessica.feldmark@house.state.md.us,410-841-3205,,,,,,,,,
ocd-person/03da7272-eadc-4ad3-ba4b-f06f60acbed0,Jheanelle K. Wilkins,Democratic,20,lower,Jheanelle,Wilkins,,,,,http://mgaleg.maryland.gov/2019RS/images/wilkins01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=wilkins01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=wilkins01&stab=01,"225 House Office Building;6 Bladen Street;Annapolis, MD 21401",jheanelle.wilkins@house.state.md.us,410-841-3493,410-841-3445,,,,,,,,
ocd-person/d2a4d2c5-192b-4545-bd00-58024b65e7b4,Jill P. Carter,Democratic,41,upper,Jill,Carter,,,,,http://mgaleg.maryland.gov/2019RS/images/carter01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carter01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carter01&stab=01,"422 Miller Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jill.carter@senate.state.md.us,410-841-3697,,,,,,,,,
ocd-person/f46d4649-7b8d-4287-a5fd-85154fe530d2,Jim Gilchrist,Democratic,17,lower,Jim,Gilchrist,,,,,http://mgaleg.maryland.gov/2019RS/images/gilchrist.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gilchrist&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=gilchrist&stab=01,"219 House Office Building;6 Bladen Street;Annapolis, MD 21401",jim.gilchrist@house.state.md.us,410-841-3744,301-858-3057,,,,,,,,
ocd-person/0867a6dd-db6b-4c2f-8748-f9b4782d9a19,Jim Rosapepe,Democratic,21,upper,Jim,Rosapepe,,,,,http://mgaleg.maryland.gov/2019RS/images/rosapepe.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=rosapepe&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=rosapepe&stab=01,"101 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",jim.rosapepe@senate.state.md.us,410-841-3141,410-841-3195,,,,,,,,
ocd-person/a5a952f8-f001-4619-9056-103a1f4e4d8e,Joanne C. Benson,Democratic,24,upper,Joanne,Benson,,,,,http://mgaleg.maryland.gov/2019RS/images/benson.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=benson&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=benson&stab=01,"214 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",joanne.benson@senate.state.md.us,410-841-3148,301-858-3149,,,,,,,,
ocd-person/84e203b4-277c-4e10-aeb3-a80158bdf525,Johnny Mautz,Republican,37B,lower,Johnny,Mautz,,,,,http://mgaleg.maryland.gov/2019RS/images/mautz01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=mautz01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=mautz01&stab=01,"424 House Office Building;6 Bladen Street;Annapolis, MD 21401",Johnny.Mautz@house.state.md.us,410-841-3429,410-841-3523,,,,,,,,
ocd-person/6a5dec66-3631-424f-aceb-6aa9f107cea1,Johnny Ray Salling,Republican,6,upper,Johnny,Salling,,,,,http://mgaleg.maryland.gov/2019RS/images/salling01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=salling01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=salling01&stab=01,"416 James Senate Office Building;11 Bladen Street;Annapolis, MD 21401",johnnyray.salling@senate.state.md.us,410-841-3587,410-841-3218,,,,,,,,
ocd-person/13771198-ddf4-4dfd-80f1-b4069ec55914,Jon S. Cardin,Democratic,11,lower,Jon,Cardin,,,,,http://mgaleg.maryland.gov/2019RS/images/cardin01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=cardin01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=cardin01&stab=01,"217 House Office Building;6 Bladen Street;Annapolis, MD 21401",jon.cardin@house.state.md.us,410-841-3054,,,,,,,,,
ocd-person/366c0122-84a8-460e-bc98-93d4ca5f0176,Joseline A. Pena-Melnyk,Democratic,21,lower,Joseline,Pena-Melnyk,,,,,http://mgaleg.maryland.gov/2019RS/images/pena.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=pena&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=pena&stab=01,"241 House Office Building;6 Bladen Street;Annapolis, MD 21401",joseline.pena.melnyk@house.state.md.us,410-841-3502,410-841-3342,,,,,,,,
ocd-person/849b2ad5-f22a-4d8b-aaf5-d079b01e5916,"Joseph C. Boteler, III",Republican,8,lower,Joseph,Boteler,,,,,http://mgaleg.maryland.gov/2019RS/images/boteler01.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=boteler01&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=boteler01&stab=01,"319 House Office Building;6 Bladen Street;Annapolis, MD 21401",joseph.boteler@house.state.md.us,410-841-3365,,,,,,,,,
ocd-person/65a3ac74-d1f1-4125-a17c-2905afcca8b0,"Alfred C. Carr, Jr.",Democratic,18,lower,Alfred,Carr,,,,,http://mgaleg.maryland.gov/2019RS/images/carr.jpg,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carr&stab=01,http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=carr&stab=01,"222 House Office Building;6 Bladen Street;Annapolis, MD 21401",alfred.carr@house.state.md.us,410-841-3638,301-858-3053,,,,,,,,
